project,seed,oracle_asis_mcc,oracle_asis_gmean,oracle_imp_mcc,oracle_imp_gmean,bszz_mcc,bszz_gmean,oracle_asis_mcc_avg,oracle_asis_gmean_avg,oracle_imp_mcc_avg,oracle_imp_gmean_avg,bszz_mcc_avg,bszz_gmean_avg
commons-lang,42,0.013769743718068241,0.4624106260769671,0.006345903758134789,0.5195163858922512,0.039629763659188286,0.6381934290013117,0.05874467357701198,0.5039123658931154,0.0173034297979533,0.47563054166194213,0.07994973371311899,0.5574101605150107
commons-lang,77,0.017398361553432738,0.43403887901970906,0.03032472952197597,0.4650679727057325,0.04150331971219157,0.6456030783435217,0.08547331862828816,0.5343468333605175,0.05907867331436388,0.51204045624587,0.048559213009753174,0.5190127048359078
commons-lang,101,0.019921690079553765,0.46933044197213214,0.0279851526906173,0.5994662824689619,0.036082464512905046,0.6275594293746044,0.05298304259923157,0.4967963621075475,0.057422254413770725,0.5216063514012987,0.0604335090627132,0.5382281579971292
commons-lang,123,0.020424043866491343,0.47003708523417237,0.07992507322648246,0.5912380421041539,0.03448317812269086,0.621213115855764,0.06276634913432323,0.5121465579280986,0.046926743468820704,0.5187666778430032,0.048288390742745844,0.5159807265089605
commons-lang,202,0.0025829400971544188,0.4328587225653439,0.048847570146986916,0.4793952100830447,0.0350633620067589,0.6228430987860136,0.058731274737837014,0.5016134510095707,0.057537449321351894,0.5123598700917252,0.04909249315945539,0.5188286894251177
commons-lang,314,0.009894577845834205,0.46566712179287145,0.011195708826591598,0.5283213600355399,0.034972771174184986,0.6242623654621837,0.0509862225293557,0.5021581958662399,0.033969507229604456,0.48465812758429083,0.07625157310750541,0.5527752570690668
commons-lang,999,0.010427978506220941,0.4670070966684801,0.0680184661825012,0.537314547185809,0.042609697680743734,0.6488280094257571,0.05170130614141293,0.5033710825259244,0.04412486809366113,0.4923243076323649,0.06861863953920035,0.5440133823154535
commons-math,7,0.11328322632346913,0.6512184098640089,-0.05518954890516769,0.3294689071267498,0.04980112849636816,0.5783794149466862,0.1330459167414156,0.5760164195215051,0.11691543956263382,0.5638251743944078,0.07756714908993613,0.534142859835562
commons-math,13,0.0626865494299188,0.5418054301561227,0.10476719387360926,0.6477705210208979,0.054723329579950644,0.5851528099628895,0.13172866189688992,0.572369534404609,0.11107266986902752,0.5581030441306077,0.09717278418289653,0.5565786186123393
commons-math,21,0.09452906955760788,0.6319707489489461,-0.047044847720017754,0.32816578432573396,0.04689555413227415,0.5742021144666276,0.12408470653653189,0.561382938301735,0.10392894934305522,0.5421792329111038,0.0824447499211043,0.5432361980196286
commons-math,42,0.11055454287802716,0.6458627626694419,0.05941083202824547,0.5937879212363345,0.04249471608687102,0.5676440899252171,0.1448909718214624,0.5805713208060105,0.14474356004622685,0.5860355590589575,0.0712765170406175,0.5342873402760215
commons-math,77,0.06972192662961736,0.5449210845947715,0.052742610386357275,0.5831316305929602,0.0505408265372603,0.5792044228287505,0.1403313925529873,0.5803305619395419,0.10653912592168058,0.5561572815872288,0.07084019037003035,0.532829000003739
commons-math,101,0.04373269591878221,0.5248835846210411,0.09790590582743339,0.6363651051082317,0.05011550269656874,0.5785071211115268,0.12168678087606216,0.555662987387331,0.13572896315156746,0.579751859780167,0.08356230374263288,0.5425442079357884
commons-math,123,0.10565715904363134,0.6425968487070352,-0.020033084588219202,0.3451365357074775,0.05002514406809897,0.5785459424132455,0.13835013130382343,0.5777433999839376,0.11476840212932271,0.5573777753413782,0.07700895115943365,0.5395393769705997
commons-math,202,0.05534044283437483,0.536349567435107,0.003960306743135085,0.48357325099162174,0.043684786166727226,0.5691065913402628,0.13515434975107898,0.5714583637702105,0.14291382296869504,0.5776051366888064,0.08898264292903685,0.5492778558201559
commons-math,314,0.05871775857248063,0.536782148279514,0.0614789275764793,0.5936536479511434,0.056164136287716916,0.5871756668914482,0.14284344991318693,0.5780036244016803,0.12501181514555626,0.5695100786542416,0.08974658686612058,0.5526247913301099
commons-math,999,0.11642358792826293,0.6548393985529202,-0.08071142581552986,0.27020302580975797,-0.0747190364553907,0.31304735550745866,0.1342871011409884,0.5736291114472707,0.07474192674726741,0.5095985732236308,0.09013179053091643,0.5491295689653344
commons-net,7,0.10446993579056323,0.6112425350452567,-0.07180792835959983,0.3467113514146875,-0.00934295239598391,0.4871087374799244,0.1177881136835446,0.5295593732656872,0.05442801335350253,0.5203599495661051,0.0418003391661799,0.5092141120511582
commons-net,13,-0.0566618097954559,0.4216651663272618,-0.03614352952763668,0.4423103946704077,-0.004630532873593212,0.49282038756960644,0.09254481821269657,0.5181231416784977,0.06529270297325909,0.49944716280633633,0.03159945586383544,0.5027831274639695
commons-net,21,0.10914167824694514,0.6147915433385045,0.013731786077769028,0.44318436878269,-0.002632829177947688,0.49521855568406387,0.1326208213810617,0.5456161868012835,0.040619484699842605,0.48743341869498585,0.04967516392859802,0.5093429641478925
commons-net,42,0.10544697283848638,0.6118834571404311,0.04005734252911261,0.5266842088546017,-0.010983452759019957,0.48491537024225395,0.1171676928081603,0.530474173804195,0.036398800284724066,0.511228338094234,0.0411783859675239,0.5031020480810194
commons-net,77,0.10398017865008317,0.6107516602650181,-0.0037439764503438126,0.49445284783860055,-0.0032833870575247107,0.4944224370320544,0.11301827625616465,0.5262847454136311,0.06779567692836458,0.4973822869116137,0.013802202946149176,0.48570395275975553
commons-net,101,-0.02409672265934207,0.399580302841235,0.045111421276630634,0.5169989365941281,-0.009445161626330571,0.48677794367669774,0.07858627206293832,0.49196284772531684,0.08170864008346654,0.5348709610415551,0.029822726752145836,0.4949535806626875
commons-net,123,0.021569329929239378,0.4908200149043189,-0.0350728925782488,0.38333817070391424,-0.013910872296884858,0.48135291269495856,0.1096485142077654,0.524136566634539,0.06617241055161432,0.5142050047672387,0.048186256348232905,0.505946560220584
commons-net,202,0.10268163781043169,0.6098508239586345,-0.05383627055444185,0.3830984976429667,-0.01912964002004761,0.4749157195506682,0.09439632810554034,0.5261824751669141,0.05439250634196489,0.47739324178782333,0.04330688990127668,0.5135812558814293
commons-net,314,-0.02603620619815708,0.4033062080579347,-0.014275311099494505,0.43072893187116623,-0.009670204855759859,0.4864920535519436,0.0909502241305276,0.5031661238962547,0.07604886569141012,0.506353716759629,0.014482267212834035,0.49238613612863186
commons-net,999,-0.03944701367315567,0.354529066032824,0.029861776955980874,0.5153166276147042,-0.0033127830985056213,0.49439980809710743,0.11078939337351339,0.5184658671514119,0.09816510308302848,0.5400677860763761,0.031989514474308915,0.4996090940470358
commons-scxml,7,0.170996428170411,0.6553161251811381,0.216551298483969,0.7011871751274557,0.19896665491291818,0.6713777209598062,0.09337278821737616,0.5608043356864594,0.047630367359168556,0.5387636054810223,0.05459366360249417,0.5364507758900978
commons-scxml,13,0.17324259431578323,0.6572158624751062,0.11491444768847109,0.6095978589243534,0.20738735304719086,0.6810988207145794,0.11726577104239001,0.578602700292189,0.08128773415023127,0.5562674636561279,0.0842980141595735,0.5598550400734441
commons-scxml,21,0.17281078820400608,0.6566059250986583,0.1596919456653032,0.6507330502531777,0.1914006628664955,0.6607689353780132,0.09854154750089958,0.5642265190499733,0.05607328453322061,0.5394379053046832,0.07628099244354072,0.5544498066037612
commons-scxml,42,0.13067592047275273,0.6236379876918473,0.12988718308425562,0.6229596828321663,0.2028105770441232,0.6755707709376809,0.08393064101654017,0.5533327819833779,0.06735371993233652,0.540796962615804,0.0609505817631314,0.5440488445678637
commons-scxml,77,0.17881378440192738,0.6607927541208839,0.11897482046624999,0.6133426728173975,0.19447596418192406,0.6654305263126014,0.09643263075475955,0.562578546189788,0.04667641036215033,0.5282419740821909,0.06522582571429936,0.5443907737957024
commons-scxml,101,0.17239362939850345,0.6563103801729953,0.12321317268381016,0.6171931827389076,0.19623360287489544,0.6676752312452652,0.09736984238030476,0.5633420829514709,0.08615612551941589,0.5546781022533054,0.07139219742980503,0.549855258360771
commons-scxml,123,0.17257835857013026,0.6564413294987733,0.1489738762316917,0.6387382020629608,0.21381737587684485,0.6893898780421768,0.10491596332535402,0.5668367279466684,0.08325919104421056,0.5522804941225667,0.04999001984510416,0.5345879079854587
commons-scxml,202,0.13148646345777057,0.6243326815861042,0.1981038983156009,0.6834555122357522,0.1973952573652642,0.6685108949576458,0.08466935163549977,0.5544648617217331,0.024255283325600705,0.5142754342459694,0.0793254150037499,0.5578840210788865
commons-scxml,314,0.1717420470274835,0.6558475509387645,0.24204629343303943,0.7220845368062169,0.20227430729240622,0.6754939197946291,0.09593995334253157,0.5625796182327323,0.13974934327930513,0.6097683776439927,0.046846015682856894,0.5324303285760796
commons-scxml,999,0.1778068197044151,0.6600990295892062,0.162292582788076,0.6494107342523665,0.2186257153468008,0.6947863967809196,0.09573165585794545,0.5619380755493871,0.04001192053579661,0.5320337080650157,0.06672275015266937,0.547046038353171
commons-validator,7,0.13132021097364643,0.594920098226123,0.15537907892365374,0.6351104594454572,0.09846286194167657,0.6052410068716346,0.0716579174656386,0.4465889025927876,0.0634764800822054,0.441580453108665,0.005119775755876434,0.46134335396767334
commons-validator,13,0.06965497531119316,0.5271086782961374,0.1450352024607788,0.595593276079326,0.09968209843619542,0.6067105842039376,0.02483237356471537,0.40826401517597016,0.05775273814428665,0.4349966495737435,0.01146664523716644,0.4659431523566174
commons-validator,21,0.05401874426285322,0.5074927385277265,0.1339516877321187,0.6254989259876869,0.006841387206152271,0.48696114675376717,0.011280229692841055,0.3967952146505972,0.07676530749597346,0.45325466942949294,-0.010873497284965799,0.44672439962170996
commons-validator,42,0.13685274587361568,0.6274177037890456,0.11739936962879315,0.5794462750931861,0.0874769627635194,0.5939086310870516,0.02704536974869146,0.4151762183891815,0.050524732191940806,0.4305950359913144,0.012712962055589451,0.46780307058002923
commons-validator,77,0.13508207050688795,0.5967878045649064,0.10422034533302356,0.5800335585641321,0.0691099459677166,0.5743318865182043,0.06934468542561924,0.44483219939803365,0.07114739147732602,0.4458031560073775,-0.04335452307480503,0.40434232599593617
commons-validator,101,0.05403368060058202,0.5075009032093158,0.08053942785680708,0.5606853997822296,0.05926403589475616,0.5640417720879197,0.010441149604549083,0.3957633609475801,0.04322498822757633,0.426003627323717,-0.041621125490445596,0.4078228559016941
commons-validator,123,0.05530930164949763,0.5081953239401182,0.06680660389245247,0.5409140479489074,0.07757560453142634,0.5822067887978475,0.013944599380871574,0.3984295486045194,0.03227379014709039,0.41677939428799243,-0.04854837410824402,0.3932635632097627
commons-validator,202,0.05506060426453983,0.5080603841097806,0.12771640201797618,0.6171695699507612,0.0690676423823403,0.574454665893463,0.012205929757722033,0.39736984065782976,0.039728045753534905,0.4231289032138256,-0.02647870847456594,0.4259106462439262
commons-validator,314,0.13275166027900068,0.5956362652310315,0.1583147478278283,0.6618531465186009,0.09149293740664866,0.5981609622028229,0.07753311560827277,0.45075848019120246,0.07175733517171634,0.45479076009757086,-0.0044306344301439145,0.45141168055398834
commons-validator,999,0.13964775963966172,0.5989929044270307,0.19416222021083887,0.6979812792128758,0.08851884535583433,0.5950734377726179,0.07776357435090918,0.4508428807005228,0.08423825466119081,0.4613995002012032,0.011942343570035154,0.46908990316956517
commons-vfs,7,0.013789288558472348,0.5167428354699027,0.050292355697216545,0.5730709468599975,-0.03249524312301243,0.43592934521984555,0.13245847430179014,0.5905938483618051,0.094552968761753,0.5708081926311404,0.0663415753419775,0.5323231378924702
commons-vfs,13,0.013833547223685478,0.5184001394445857,-0.0036634960614570747,0.49079711847321944,-0.04981713150876816,0.4035885144453574,0.08826884754763033,0.5567409967293877,0.09031647260525369,0.553633047696802,0.06685951208333785,0.5324679493237104
commons-vfs,21,0.004993692306356073,0.4993919701377866,-0.06931895981196029,0.32854962030995283,-0.017842867975073937,0.46260545131641373,0.10292359058940019,0.5638506703188252,0.08298294299671911,0.5399976808352225,0.07815028363452933,0.547526496585188
commons-vfs,42,-0.00696419009542929,0.4810560581716305,-0.03613697569535706,0.4293213427285504,-0.01809036732753229,0.464374060059358,0.13396250401605034,0.5834111116497822,0.0996644838066065,0.5618238822658299,0.06559595450004131,0.5338385396473647
commons-vfs,77,0.013337421363424827,0.5156472479308583,-0.025400042188797576,0.4468385950429134,0.011445506446568797,0.5193367573887036,0.14031358901024923,0.5929929737632594,0.07715037216592802,0.5430073912064719,0.07061875251413059,0.5432051189328962
commons-vfs,101,-0.018942810263839364,0.4585196308909828,0.02750466853085165,0.5510982358325868,-0.025542782032239846,0.4497318291716275,0.04958442508516159,0.5223354457908388,0.08327881099469003,0.5574007642945045,0.04903798154732419,0.5206406305022474
commons-vfs,123,0.005729905430678712,0.5064511485305696,0.03999593242144466,0.5757521122304016,-0.03125721778467559,0.43557951790039806,0.12217530430257745,0.58447205799808,0.11645396129503131,0.5864136753811857,0.08481876465708184,0.5511718377786063
commons-vfs,202,0.011956807232490633,0.5133282873974999,0.0662425248352931,0.6244360439441943,-0.032543643267667205,0.4358726597637942,0.12903279551462862,0.5852376006605531,0.08050439963705626,0.5588610023901185,0.06506369087943126,0.5313637143200273
commons-vfs,314,-0.00529127711264871,0.4849004894485437,0.016208563886238713,0.530765412151308,-0.03657474445186329,0.42789328748348443,0.11642325836332139,0.5693048977025797,0.08220311273523392,0.5554216171680836,0.05010609814598249,0.5216528437589367
commons-vfs,999,-0.05795646871326688,0.380755222797652,-0.010642047125763067,0.4750584717257738,-0.0136494976388442,0.4730148771690026,0.09232266922015277,0.5578504342973861,0.11623874755582758,0.5814391618604561,0.0508649324463072,0.5262744595777323
giraph,7,0.12473531238649191,0.5855219753205746,0.07837734276152404,0.5634028156048277,0.17890477231802682,0.6485434196840094,0.128852752432164,0.5300520115960827,0.24698921534863053,0.6356076860567058,0.0879636428613672,0.49031362006267437
giraph,13,0.1416732061889191,0.5944257882008216,0.07518915866647254,0.5630566723444933,0.07352181806823122,0.5521958520647827,0.1494624416048558,0.5435930243151809,0.2100878486287516,0.6083774055131688,0.08996572702957091,0.4875783348121568
giraph,21,0.12153791549188821,0.5810994202654389,0.20970482292690473,0.6885538375280172,0.2393865112390034,0.6899051023686547,0.148661128558424,0.5325500246335323,0.2391584250418601,0.6328319753324013,0.12244537777041327,0.514648242511758
giraph,42,0.13274689270296716,0.5887576617622251,0.20227629101732642,0.6784378504027951,0.17573217779944386,0.64412825365554,0.12130401617383874,0.5194411887124285,0.2567210477168721,0.6401327128398236,0.110636983090222,0.5006318094968163
giraph,77,0.1281801433300549,0.5860784161685815,0.1093180080270932,0.5891455041574828,0.01044811057438249,0.48630703283635107,0.1566798612278828,0.5383999416335183,0.23475706535482385,0.6240462024806567,0.07993944998090911,0.4832272515006599
giraph,101,0.1312224785185222,0.5886525735901531,0.10639889223149152,0.5841558593802647,0.2034655993204025,0.6682254837245191,0.13394004124249131,0.5289536317768511,0.22649154497821838,0.6200287635628242,0.10254537039768229,0.49790338037849946
giraph,123,0.11009415994169167,0.5904106184951883,0.18065174012517968,0.6647641043416072,0.19022070686654452,0.6551006326832477,0.12443899352087649,0.5286753173732138,0.1624820241973029,0.5877839091274772,0.13456693672283476,0.5223266918013184
giraph,202,0.12711623441127634,0.5851909192954519,0.17069368810500132,0.6498914745316724,0.053939709332582096,0.5216211491471481,0.15061580588938753,0.5377582898941883,0.2361221330988703,0.6293745996887764,0.11284401980912091,0.5140483728225386
giraph,314,0.12236339106722133,0.6034273545007451,0.08945133651257355,0.5741097808880796,0.03531701253984462,0.4998291497347771,0.134824702520669,0.53843149757872,0.17899928467522921,0.593974687286927,0.07047971229089157,0.47946618106812317
giraph,999,0.14229171302023455,0.5930253225758725,0.10112731878100573,0.5852877532217722,0.000945875568312852,0.4739477427111834,0.15939625398861088,0.5423533604118274,0.24441962527254044,0.6352958256696702,0.06847265058976229,0.4691226016086809
gora,7,0.04767262423541669,0.6021831179453017,0.03856466913769176,0.5783445500691634,-0.031261250239676554,0.4254007981793299,0.1119052036470191,0.5388342385384536,0.06395351775537801,0.5172601289407757,0.013973161139430241,0.44573089660751014
gora,13,0.041175683278099756,0.5898036382044298,-0.06894411025674084,0.2713934693983508,-0.02857702256913014,0.4332521122882565,0.046819810791309056,0.49113570977022575,-0.04567101916130594,0.3847785156383785,0.04213751868275606,0.47156496846135837
gora,21,-0.07362229840222845,0.2464878124656286,0.05531223145493842,0.6195115516276316,-0.03053219348433896,0.42677853943400235,0.032180323908195176,0.3966593497236965,0.07699280349466919,0.5531040856048958,0.03650622516306036,0.45749316503645837
gora,42,0.035539572764970974,0.5741847500878808,-0.07303930292189337,0.23877176944568,-0.039980829586019985,0.406871534329512,0.05829846904742195,0.4940872664131763,-0.0081788724853051,0.39202782229647054,0.013373274530798555,0.4377706161176526
gora,77,-0.03687106346324865,0.39276735403727064,-0.03684965071742129,0.3952256229636008,-0.07787393251340091,0.26553645122491604,0.03046912643083831,0.43784649554111466,-0.03576005628445332,0.41656459061390266,0.030021850081675513,0.4212641772483002
gora,101,0.05956274339142243,0.6286588684509756,-0.06499474140107439,0.2732661965253427,-0.07037815988651265,0.29096286118979836,0.0646085525566776,0.5050942873564317,0.04141301322791077,0.44524981027728855,0.008405714843476653,0.4128528764052493
gora,123,0.0021267996563146493,0.5005480579864688,0.03544921676680774,0.5730405039358177,-0.06008411892062811,0.33764919161734536,0.04958743634114562,0.4777837021411338,0.007929439223940564,0.4642857907285201,0.03567627849082105,0.443918038770138
gora,202,0.038111157294801176,0.5788203330216364,0.005134809759610686,0.5063966345258369,-0.03675028023427211,0.4129039535425135,0.06675601543802047,0.499586316428358,0.07107401823618253,0.5273688603702626,0.009532956187141825,0.4366695499962845
gora,314,-0.031742419953724656,0.4046979912761737,-0.060462223078046176,0.31314697319324447,-0.009561118262740531,0.47864893905846356,0.045178200792247096,0.4515108526897888,0.01780253950985392,0.43107388909944283,0.043943794816888634,0.48272529205919656
gora,999,0.07016092493422206,0.6503667765864616,-0.06034433736207377,0.29131555406907833,-0.02077845330269338,0.4522173488326998,0.08863875927385141,0.5222260888128523,-0.024717281653782577,0.40427517804353846,0.03622709209168343,0.47483400552310717
opennlp,7,0.17340856068280328,0.589203743988311,0.02227018207650189,0.5145473645204081,0.07413416905388417,0.45889983128457723,0.053790250156423136,0.4303854528896631,0.078833448371135,0.5514622196645985,0.06560866164746156,0.5022600799196778
opennlp,13,0.161911490672127,0.585790368005773,-0.008970273085300873,0.4783312462052206,-0.03087287729991851,0.26215582545246136,0.05498661493553114,0.4250078867978449,0.05000145540591096,0.5188986659608726,0.08208445734902362,0.5076913481190063
opennlp,21,0.15961466701211016,0.5849044761527357,0.09736879661694461,0.6092701382975122,0.06787160384046327,0.4453405755503662,0.054200819630290296,0.4362306603304239,0.08779383359876718,0.5221806074397392,0.07017429692247783,0.503493121381818
opennlp,42,0.16632001532747645,0.5871989571357611,0.030979871795850784,0.5244742450130814,0.06323149320132214,0.44325870893730257,0.07918990343568233,0.4653284902804944,0.07711264377442492,0.542808457352264,0.06041567984628761,0.4967076741347029
opennlp,77,0.1603576796720955,0.5851311334699569,0.0646605150434058,0.5594541789983746,0.06530469606303665,0.44825899709033873,0.036728003659806024,0.39451963117207495,0.04039035642340688,0.4927784750473155,0.07602584676484407,0.5105351068353012
opennlp,101,0.15692433564418148,0.5536831167416074,-0.007272750325261433,0.48239203922638185,0.07647126009700553,0.46105549578057275,0.06190776540857105,0.4414971265245232,0.05749532223377939,0.5302096146260766,0.087350936673612,0.5214980360408721
opennlp,123,0.1600483295933405,0.5851894877460474,0.011045191983278193,0.4919449592145762,-0.03542939137424546,0.25726473466433364,0.06294475902713577,0.4456909396098509,0.014559562654701758,0.488259971461628,0.07339781509832682,0.501365354135674
opennlp,202,0.15350195412442905,0.5829950391474151,0.04387535588167082,0.5336855427258688,0.06923951054095256,0.4573921615787712,0.0728840884660732,0.46061404950431883,0.008368780201805693,0.47712253538370913,0.0643351215323971,0.5010380996412768
opennlp,314,0.16174152230408273,0.5856017845823449,0.08783125506257813,0.5945078531720073,0.05032436282372555,0.42127098703117044,0.04857472580318757,0.4285205850602716,0.08618622324819103,0.5561584160942502,0.0708236943408094,0.5003999071036968
opennlp,999,0.15813926442581971,0.5845596803818012,0.04709824029018933,0.5510938032361344,-0.0322414740518567,0.26179096115230177,0.05472539079448323,0.44199102670711315,0.06442398009460348,0.5374304112850751,0.08064720670015317,0.5071698043735565
parquet-mr,7,0.12743588131647485,0.5884354304377163,0.27231456604261184,0.6849337524804922,0.34384519949109055,0.6898579441585877,0.08082264928097983,0.5330497285633387,0.06737416641363514,0.5204758351213027,0.06489761353451934,0.5064664640241969
parquet-mr,13,0.08074932674111002,0.5526486637292327,0.31294994446115226,0.7096639990926596,0.34721354316654585,0.6973877315159037,0.08430740851370004,0.5360185473504389,0.0823937215343708,0.5377668710935813,0.08619423392236027,0.5175561043200573
parquet-mr,21,0.05189715339539481,0.5347990779144651,0.35737939396820273,0.7389772963071906,0.3643007841858898,0.697636692006129,0.070793284373659,0.5270829423760574,0.07555146356725581,0.5289786539620365,0.08394619345817332,0.518545836125744
parquet-mr,42,0.12983611364268322,0.5899729196660595,0.3613028809537199,0.72943784872551,0.27401867935142205,0.6852476797048815,0.08750482340638001,0.5427901826423922,0.09914466810222218,0.5443695536461343,0.07503187211685386,0.5153453211243072
parquet-mr,77,0.16405193406621046,0.6123908564951445,0.23783523038147844,0.6618772636812974,0.25371700273448566,0.6705655853538801,0.056432430446972985,0.517755911578148,0.06652929667387893,0.5225176766140639,0.08550721910016584,0.5187720628979968
parquet-mr,101,0.07439997949312245,0.5499352396278415,0.36369270440652024,0.7376817088747722,0.3606059223571119,0.7002747591324188,0.0921779342027022,0.5410030182587823,0.08359751119375229,0.5388757759696094,0.06417688816427192,0.5037070892648016
parquet-mr,123,0.049694270438937864,0.5332435688974122,0.19205391790043896,0.6228298929760182,0.3383666232358597,0.6869815180865743,0.07961423836780665,0.5324694704608782,0.07200309771818003,0.5230181438820473,0.07494937182546632,0.5103751810105561
parquet-mr,202,0.13098345608213288,0.5906968126933089,0.2486530003816911,0.6687166846044257,0.3438433473234467,0.6906313269372831,0.08810847323879335,0.5382691471200496,0.07688155169488399,0.5360461991635646,0.060344248362221214,0.504490254298926
parquet-mr,314,0.1581250229387947,0.6095193005703239,0.32834750420083236,0.7195568631867046,0.37488565250924444,0.7048402423233117,0.08972010558654905,0.5416220895363199,0.08869960279881563,0.5344743312414874,0.0864764544573955,0.5207433501968558
parquet-mr,999,0.09534567775904668,0.5660235855452633,0.3665834609936628,0.7332415233411954,0.2592697141203569,0.6755291075093077,0.07768841451296482,0.5348736174673435,0.12889471453510937,0.5638645650685811,0.07523081986072626,0.5123240250852729
