project,seed,model,train_label,eval_mode,regime,mcc,gmean
commons-vfs,77,LApredict,RASZZ,self,chronological,0.2785724433975032,0.6963294023864761
commons-vfs,77,JITLine,RASZZ,self,naive_kfold,0.23784255369650706,0.6395889776610184
commons-vfs,77,JITLine,RASZZ,self,chronological,0.18473207732275568,0.6469966392206304
commons-vfs,77,ORB,RASZZ,self,prequential_latency,0.07755772560074638,0.595745380867967
commons-vfs,42,LApredict,oracle,oracle,naive_kfold,0.3053423994386348,0.7351838644799682
commons-vfs,42,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,42,JITLine,oracle,oracle,naive_kfold,0.32106601529324785,0.7486277636449004
commons-vfs,42,JITLine,oracle,oracle,chronological,0.023515947349013428,0.35759735660223096
commons-vfs,42,ORB,oracle,oracle,prequential_latency,-0.00696419009542929,0.4810560581716305
commons-vfs,42,LApredict,oracle,self,naive_kfold,0.3053423994386348,0.7351838644799682
commons-vfs,42,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,42,JITLine,oracle,self,naive_kfold,0.32106601529324785,0.7486277636449004
commons-vfs,42,JITLine,oracle,self,chronological,0.023515947349013428,0.35759735660223096
commons-vfs,42,ORB,oracle,self,prequential_latency,-0.00696419009542929,0.4810560581716305
commons-vfs,42,LApredict,BSZZ,oracle,naive_kfold,0.26167380469913903,0.7043800620074943
commons-vfs,42,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,42,JITLine,BSZZ,oracle,naive_kfold,0.23302509196699697,0.6862031237017854
commons-vfs,42,JITLine,BSZZ,oracle,chronological,0.14935801720102115,0.6844211545144725
commons-vfs,42,ORB,BSZZ,oracle,prequential_latency,-0.01809036732753229,0.464374060059358
commons-vfs,42,LApredict,BSZZ,self,naive_kfold,0.3989524011597534,0.7017921141647908
commons-vfs,42,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,42,JITLine,BSZZ,self,naive_kfold,0.4774995292788552,0.7371570318120764
commons-vfs,42,JITLine,BSZZ,self,chronological,0.30470619282438866,0.6804056693323962
commons-vfs,42,ORB,BSZZ,self,prequential_latency,0.07211289968603443,0.5560848314963646
commons-vfs,42,LApredict,AGSZZ,oracle,naive_kfold,0.2980534983202435,0.7333967421328639
commons-vfs,42,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,42,JITLine,AGSZZ,oracle,naive_kfold,0.17511357152543205,0.6383629233202192
commons-vfs,42,JITLine,AGSZZ,oracle,chronological,0.17027929928899185,0.7072959230332329
commons-vfs,42,ORB,AGSZZ,oracle,prequential_latency,-0.06990562947672124,0.3467359158527227
commons-vfs,42,LApredict,AGSZZ,self,naive_kfold,0.22335373359297997,0.6769657574072527
commons-vfs,42,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,42,JITLine,AGSZZ,self,naive_kfold,0.2369473829777218,0.6891660901405402
commons-vfs,42,JITLine,AGSZZ,self,chronological,0.16237473974888508,0.6449966448243164
commons-vfs,42,ORB,AGSZZ,self,prequential_latency,0.03817746725194793,0.5436119036042124
commons-vfs,42,LApredict,MASZZ,oracle,naive_kfold,0.2837051712638596,0.724145718603166
commons-vfs,42,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,42,JITLine,MASZZ,oracle,naive_kfold,0.1905036925736247,0.6388180447734628
commons-vfs,42,JITLine,MASZZ,oracle,chronological,0.12960066355709612,0.5969424502617975
commons-vfs,42,ORB,MASZZ,oracle,prequential_latency,-0.012576464930047252,0.4752004228242824
commons-vfs,42,LApredict,MASZZ,self,naive_kfold,0.219511104328985,0.6539759578495241
commons-vfs,42,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,42,JITLine,MASZZ,self,naive_kfold,0.25418936996169106,0.665210366693999
commons-vfs,42,JITLine,MASZZ,self,chronological,0.18052808111265647,0.5730124897183774
commons-vfs,42,ORB,MASZZ,self,prequential_latency,0.044671430840553326,0.5518130349675877
commons-vfs,42,LApredict,LSZZ,oracle,naive_kfold,0.3113862914675189,0.7359800721939873
commons-vfs,42,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,42,JITLine,LSZZ,oracle,naive_kfold,0.18167703021290507,0.6300586166014203
commons-vfs,42,JITLine,LSZZ,oracle,chronological,0.12953474518992322,0.6618337394678938
commons-vfs,42,ORB,LSZZ,oracle,prequential_latency,-0.007927793356351711,0.4769880920637717
commons-vfs,42,LApredict,LSZZ,self,naive_kfold,0.25851978991517854,0.7340925638035569
commons-vfs,42,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,42,JITLine,LSZZ,self,naive_kfold,0.24057405863379666,0.7164110145060135
commons-vfs,42,JITLine,LSZZ,self,chronological,0.12118254041257742,0.6365239496641677
commons-vfs,42,ORB,LSZZ,self,prequential_latency,0.005803734490693212,0.4962120195109753
commons-vfs,42,LApredict,RSZZ,oracle,naive_kfold,0.29002117695680174,0.7280937315536447
commons-vfs,42,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,42,JITLine,RSZZ,oracle,naive_kfold,0.16134938266662915,0.6272707639347256
commons-vfs,42,JITLine,RSZZ,oracle,chronological,0.14200571613925886,0.6643888319833541
commons-vfs,42,ORB,RSZZ,oracle,prequential_latency,0.0119214900646274,0.5183652375151127
commons-vfs,42,LApredict,RSZZ,self,naive_kfold,0.16490711965907423,0.6487246068209364
commons-vfs,42,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,42,JITLine,RSZZ,self,naive_kfold,0.17458693236737546,0.6581919497795935
commons-vfs,42,JITLine,RSZZ,self,chronological,0.1146405127896846,0.6057597916464976
commons-vfs,42,ORB,RSZZ,self,prequential_latency,0.05375802981240117,0.5590709935187594
commons-vfs,42,LApredict,RASZZ,oracle,naive_kfold,0.2980534983202435,0.7333967421328639
commons-vfs,42,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,42,JITLine,RASZZ,oracle,naive_kfold,0.23258977361903366,0.6665807913407686
commons-vfs,42,JITLine,RASZZ,oracle,chronological,0.18566610771514047,0.6830517239352328
commons-vfs,42,ORB,RASZZ,oracle,prequential_latency,-0.047547632774677474,0.3987025071641748
commons-vfs,42,LApredict,RASZZ,self,naive_kfold,0.23917698166852408,0.6818398352323751
commons-vfs,42,LApredict,RASZZ,self,chronological,0.2785724433975032,0.6963294023864761
commons-vfs,42,JITLine,RASZZ,self,naive_kfold,0.22804947553745902,0.6562936297800556
commons-vfs,42,JITLine,RASZZ,self,chronological,0.21094742159953087,0.6352001950493227
commons-vfs,42,ORB,RASZZ,self,prequential_latency,0.013448879632610848,0.5169143703041845
commons-vfs,101,LApredict,oracle,oracle,naive_kfold,0.31080969737424374,0.7394958302780762
commons-vfs,101,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,101,JITLine,oracle,oracle,naive_kfold,0.28836333315000684,0.7229528468119137
commons-vfs,101,JITLine,oracle,oracle,chronological,0.047372618536647995,0.5071277224146281
commons-vfs,101,ORB,oracle,oracle,prequential_latency,-0.018942810263839364,0.4585196308909828
commons-vfs,101,LApredict,oracle,self,naive_kfold,0.31080969737424374,0.7394958302780762
commons-vfs,101,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,101,JITLine,oracle,self,naive_kfold,0.28836333315000684,0.7229528468119137
commons-vfs,101,JITLine,oracle,self,chronological,0.047372618536647995,0.5071277224146281
commons-vfs,101,ORB,oracle,self,prequential_latency,-0.018942810263839364,0.4585196308909828
commons-vfs,101,LApredict,BSZZ,oracle,naive_kfold,0.26167380469913903,0.7043800620074943
commons-vfs,101,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,101,JITLine,BSZZ,oracle,naive_kfold,0.2432625907493969,0.6931754063833014
commons-vfs,101,JITLine,BSZZ,oracle,chronological,0.13654718091860688,0.662843505207089
commons-vfs,101,ORB,BSZZ,oracle,prequential_latency,-0.025542782032239846,0.4497318291716275
commons-vfs,101,LApredict,BSZZ,self,naive_kfold,0.4063260156474455,0.7055382685053857
commons-vfs,101,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,101,JITLine,BSZZ,self,naive_kfold,0.4925515141544789,0.7472569558135098
commons-vfs,101,JITLine,BSZZ,self,chronological,0.37157287444862086,0.699898952365405
commons-vfs,101,ORB,BSZZ,self,prequential_latency,0.05894860517135511,0.5407812861724787
commons-vfs,101,LApredict,AGSZZ,oracle,naive_kfold,0.2972409716931326,0.7328681678356344
commons-vfs,101,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,101,JITLine,AGSZZ,oracle,naive_kfold,0.1755067566493889,0.633765941538011
commons-vfs,101,JITLine,AGSZZ,oracle,chronological,0.14709485574411518,0.6842256893799668
commons-vfs,101,ORB,AGSZZ,oracle,prequential_latency,-0.06968869476658572,0.3481582260177596
commons-vfs,101,LApredict,AGSZZ,self,naive_kfold,0.22259118555712884,0.6764699933294742
commons-vfs,101,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,101,JITLine,AGSZZ,self,naive_kfold,0.21283158649947012,0.6658595051648505
commons-vfs,101,JITLine,AGSZZ,self,chronological,0.13252829462586413,0.6233704656365641
commons-vfs,101,ORB,AGSZZ,self,prequential_latency,0.03768134971841015,0.5426762867963892
commons-vfs,101,LApredict,MASZZ,oracle,naive_kfold,0.28601198385578247,0.7257675475520293
commons-vfs,101,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,101,JITLine,MASZZ,oracle,naive_kfold,0.20001638642213493,0.6416380827975627
commons-vfs,101,JITLine,MASZZ,oracle,chronological,0.13105467952352634,0.5976143046671968
commons-vfs,101,ORB,MASZZ,oracle,prequential_latency,-0.01851849153988657,0.46331847664865766
commons-vfs,101,LApredict,MASZZ,self,naive_kfold,0.22206801932524475,0.6555093150725039
commons-vfs,101,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,101,JITLine,MASZZ,self,naive_kfold,0.26790866516575246,0.6698553039420624
commons-vfs,101,JITLine,MASZZ,self,chronological,0.1827995164193117,0.5736894096114874
commons-vfs,101,ORB,MASZZ,self,prequential_latency,0.03730759974153288,0.5435104395733905
commons-vfs,101,LApredict,LSZZ,oracle,naive_kfold,0.30311155280830615,0.7300506840406568
commons-vfs,101,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,101,JITLine,LSZZ,oracle,naive_kfold,0.20967168474905296,0.650864288349575
commons-vfs,101,JITLine,LSZZ,oracle,chronological,0.14166129809193798,0.667201497612427
commons-vfs,101,ORB,LSZZ,oracle,prequential_latency,0.004812451546989546,0.5045685718810883
commons-vfs,101,LApredict,LSZZ,self,naive_kfold,0.2570256634649793,0.7331157269586036
commons-vfs,101,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,101,JITLine,LSZZ,self,naive_kfold,0.22470297982779272,0.6994422036781824
commons-vfs,101,JITLine,LSZZ,self,chronological,0.16679288940065215,0.6749277718350045
commons-vfs,101,ORB,LSZZ,self,prequential_latency,0.02195146197854659,0.5225459500518085
commons-vfs,101,LApredict,RSZZ,oracle,naive_kfold,0.29002117695680174,0.7280937315536447
commons-vfs,101,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,101,JITLine,RSZZ,oracle,naive_kfold,0.14368282465498078,0.6084551856604491
commons-vfs,101,JITLine,RSZZ,oracle,chronological,0.12383549288086175,0.6456698864612325
commons-vfs,101,ORB,RSZZ,oracle,prequential_latency,0.007886594200333715,0.5091321970313528
commons-vfs,101,LApredict,RSZZ,self,naive_kfold,0.16490711965907423,0.6487246068209364
commons-vfs,101,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,101,JITLine,RSZZ,self,naive_kfold,0.1849324933629035,0.6647509538940226
commons-vfs,101,JITLine,RSZZ,self,chronological,0.1298881793636796,0.6191816623401537
commons-vfs,101,ORB,RSZZ,self,prequential_latency,0.022430089841101186,0.5212872177996649
commons-vfs,101,LApredict,RASZZ,oracle,naive_kfold,0.2972409716931326,0.7328681678356344
commons-vfs,101,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,101,JITLine,RASZZ,oracle,naive_kfold,0.17659704270181664,0.6099298101278573
commons-vfs,101,JITLine,RASZZ,oracle,chronological,0.16822853441829794,0.70540222238458
commons-vfs,101,ORB,RASZZ,oracle,prequential_latency,0.014708780019414327,0.5260917859957858
commons-vfs,101,LApredict,RASZZ,self,naive_kfold,0.23837119256921022,0.6813382979558068
commons-vfs,101,LApredict,RASZZ,self,chronological,0.2785724433975032,0.6963294023864761
commons-vfs,101,JITLine,RASZZ,self,naive_kfold,0.24786872094150184,0.6628315318819742
commons-vfs,101,JITLine,RASZZ,self,chronological,0.16321121869801497,0.639369693253569
commons-vfs,101,ORB,RASZZ,self,prequential_latency,0.04333712348857332,0.5513781672894226
commons-vfs,123,LApredict,oracle,oracle,naive_kfold,0.29525835963529673,0.7269860878516347
commons-vfs,123,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,123,JITLine,oracle,oracle,naive_kfold,0.3042580611839994,0.7333727242932238
commons-vfs,123,JITLine,oracle,oracle,chronological,0.051080709914958895,0.4124857116062249
commons-vfs,123,ORB,oracle,oracle,prequential_latency,0.005729905430678712,0.5064511485305696
commons-vfs,123,LApredict,oracle,self,naive_kfold,0.29525835963529673,0.7269860878516347
commons-vfs,123,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,123,JITLine,oracle,self,naive_kfold,0.3042580611839994,0.7333727242932238
commons-vfs,123,JITLine,oracle,self,chronological,0.051080709914958895,0.4124857116062249
commons-vfs,123,ORB,oracle,self,prequential_latency,0.005729905430678712,0.5064511485305696
commons-vfs,123,LApredict,BSZZ,oracle,naive_kfold,0.26167380469913903,0.7043800620074943
commons-vfs,123,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,123,JITLine,BSZZ,oracle,naive_kfold,0.24047434206429866,0.6918718642427109
commons-vfs,123,JITLine,BSZZ,oracle,chronological,0.09918675672639476,0.6271032028034079
commons-vfs,123,ORB,BSZZ,oracle,prequential_latency,-0.03125721778467559,0.43557951790039806
commons-vfs,123,LApredict,BSZZ,self,naive_kfold,0.40263920840359946,0.7036652951658486
commons-vfs,123,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,123,JITLine,BSZZ,self,naive_kfold,0.4846102233852921,0.7404723841911579
commons-vfs,123,JITLine,BSZZ,self,chronological,0.2449065600785396,0.6450864412834839
commons-vfs,123,ORB,BSZZ,self,prequential_latency,0.009119198355702806,0.4914676708297821
commons-vfs,123,LApredict,AGSZZ,oracle,naive_kfold,0.29481596282535255,0.7312801526048299
commons-vfs,123,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,123,JITLine,AGSZZ,oracle,naive_kfold,0.16173738103174326,0.6191306524015616
commons-vfs,123,JITLine,AGSZZ,oracle,chronological,0.09267919259065231,0.5382630646865699
commons-vfs,123,ORB,AGSZZ,oracle,prequential_latency,-0.053537650744581784,0.38728071972750416
commons-vfs,123,LApredict,AGSZZ,self,naive_kfold,0.22031402492672936,0.6749805163075372
commons-vfs,123,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,123,JITLine,AGSZZ,self,naive_kfold,0.25042897186555363,0.6936109289890512
commons-vfs,123,JITLine,AGSZZ,self,chronological,0.1393550698649106,0.5514657651758645
commons-vfs,123,ORB,AGSZZ,self,prequential_latency,0.042154752123979185,0.548269304618663
commons-vfs,123,LApredict,MASZZ,oracle,naive_kfold,0.28447230562538806,0.7246867315427356
commons-vfs,123,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,123,JITLine,MASZZ,oracle,naive_kfold,0.19432702326465012,0.6479348959538852
commons-vfs,123,JITLine,MASZZ,oracle,chronological,0.12385109417726285,0.5703574766322852
commons-vfs,123,ORB,MASZZ,oracle,prequential_latency,0.019545653665676142,0.5335252160749245
commons-vfs,123,LApredict,MASZZ,self,naive_kfold,0.22036176241685024,0.654487476080133
commons-vfs,123,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,123,JITLine,MASZZ,self,naive_kfold,0.2616259137229336,0.6765863107263862
commons-vfs,123,JITLine,MASZZ,self,chronological,0.17863815507508335,0.5520849679024414
commons-vfs,123,ORB,MASZZ,self,prequential_latency,0.03733635700745625,0.5417682120722948
commons-vfs,123,LApredict,LSZZ,oracle,naive_kfold,0.30129696823181323,0.7290607843527548
commons-vfs,123,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,123,JITLine,LSZZ,oracle,naive_kfold,0.19518903243943414,0.6451287314249098
commons-vfs,123,JITLine,LSZZ,oracle,chronological,0.15574249682375987,0.6784012721619725
commons-vfs,123,ORB,LSZZ,oracle,prequential_latency,0.015219052587085172,0.5282106728541175
commons-vfs,123,LApredict,LSZZ,self,naive_kfold,0.2555410501218074,0.7321375867939062
commons-vfs,123,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,123,JITLine,LSZZ,self,naive_kfold,0.2449448150790114,0.72325741867778
commons-vfs,123,JITLine,LSZZ,self,chronological,0.20184335693983277,0.7071067811865476
commons-vfs,123,ORB,LSZZ,self,prequential_latency,0.06614832400792028,0.5828175523554207
commons-vfs,123,LApredict,RSZZ,oracle,naive_kfold,0.28922903608129796,0.7275613046220724
commons-vfs,123,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,123,JITLine,RSZZ,oracle,naive_kfold,0.13524782072100872,0.6017453887305255
commons-vfs,123,JITLine,RSZZ,oracle,chronological,0.12082466945211573,0.604955459140705
commons-vfs,123,ORB,RSZZ,oracle,prequential_latency,0.015858065057603524,0.521870699493718
commons-vfs,123,LApredict,RSZZ,self,naive_kfold,0.16427740830192797,0.6482467249094365
commons-vfs,123,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,123,JITLine,RSZZ,self,naive_kfold,0.16869598124051322,0.650217930578154
commons-vfs,123,JITLine,RSZZ,self,chronological,0.13039944265212974,0.5876325576443362
commons-vfs,123,ORB,RSZZ,self,prequential_latency,0.02457049294684652,0.5231607007094936
commons-vfs,123,LApredict,RASZZ,oracle,naive_kfold,0.2956222190213073,0.7318098739003746
commons-vfs,123,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,123,JITLine,RASZZ,oracle,naive_kfold,0.220455770264503,0.6341202044840866
commons-vfs,123,JITLine,RASZZ,oracle,chronological,0.14691067930021226,0.6599447096512576
commons-vfs,123,ORB,RASZZ,oracle,prequential_latency,-0.050948072299748834,0.3917914767841006
